timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/07/04 07:06:57.849, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:06:57.849, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:06:57.850, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:06:57.850, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:06:57.850, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.851, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.851, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.852, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.852, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.852, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.853, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.853, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:07.853, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.854, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.854, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.855, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.855, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.855, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.856, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.856, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:17.856, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.857, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.857, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.858, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.858, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.858, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.859, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.859, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:27.859, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.860, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.860, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.861, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.861, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.861, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.862, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.862, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:37.862, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.863, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.863, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.864, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.864, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.864, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.865, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.865, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:47.865, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.866, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.866, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.867, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.867, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.867, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.867, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.868, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:07:57.868, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:07.869, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:07.869, 1, 14959 MiB, 81920 MiB, 63 %
2026/07/04 07:08:07.870, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:07.870, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:07.870, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:07.871, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:07.871, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:07.871, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.872, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.872, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.873, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.873, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.873, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.874, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.874, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:17.874, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.875, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.875, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.876, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.876, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.876, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.877, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.877, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:27.877, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.878, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.878, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.879, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.879, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.879, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.880, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.880, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:37.880, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.881, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.882, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.882, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.882, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.883, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.883, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.883, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:47.884, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.884, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.885, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.885, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.885, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.886, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.886, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.886, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:08:57.887, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.887, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.888, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.888, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.888, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.889, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.889, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.889, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:07.890, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.891, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.891, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.892, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.892, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.892, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.893, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.893, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:17.893, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.894, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.894, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.895, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.895, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.895, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.895, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.896, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:27.896, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.897, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.897, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.898, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.898, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.898, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.898, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.899, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:37.899, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.900, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.900, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.901, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.901, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.901, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.902, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.902, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:47.902, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.903, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.903, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.904, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.904, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.904, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.905, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.905, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:09:57.905, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.906, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.907, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.907, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.907, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.907, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.908, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.908, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:07.908, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.909, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.909, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.910, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.910, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.910, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.911, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.911, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:17.911, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.912, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.912, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.913, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.913, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.913, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.914, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.914, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:27.914, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.915, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.915, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.916, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.916, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.916, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.917, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.917, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:37.917, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.918, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.918, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.919, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.919, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.919, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.920, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.920, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:47.920, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.921, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.921, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.922, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.922, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.922, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.923, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.923, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:10:57.923, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:07.924, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:07.924, 1, 14959 MiB, 81920 MiB, 71 %
2026/07/04 07:11:07.925, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:07.925, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:07.925, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:07.926, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:07.926, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:07.926, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.927, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.927, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.928, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.928, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.928, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.929, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.929, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:17.929, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.930, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.931, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.931, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.931, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.932, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.932, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.932, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:27.933, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.934, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.934, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.934, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.935, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.935, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.935, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.936, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:37.936, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:47.936, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:47.937, 1, 14959 MiB, 81920 MiB, 40 %
2026/07/04 07:11:47.937, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:47.938, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:47.938, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:47.938, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:47.939, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:47.939, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:57.940, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:57.940, 1, 14959 MiB, 81920 MiB, 70 %
2026/07/04 07:11:57.940, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:57.941, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:57.941, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:57.941, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:57.941, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:11:57.942, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.943, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.943, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.943, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.944, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.944, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.944, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.944, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:07.945, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.945, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.946, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.946, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.947, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.947, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.947, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.947, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:17.948, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.948, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.949, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.949, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.950, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.950, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.950, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.950, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:27.951, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.951, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.952, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.952, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.952, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.953, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.953, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.953, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:37.954, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.954, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.955, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.955, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.955, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.956, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.956, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.956, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:47.957, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.957, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.958, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.958, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.958, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.959, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.959, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.959, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:12:57.960, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.960, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.961, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.961, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.961, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.962, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.962, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.962, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:07.963, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.963, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.964, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.964, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.965, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.965, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.965, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.965, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:17.966, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.967, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.967, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.967, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.968, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.968, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.968, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.969, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:27.969, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.970, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.970, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.970, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.971, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.971, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.971, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.972, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:37.972, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.973, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.973, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.974, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.974, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.974, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.975, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.975, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:47.975, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.976, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.977, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.977, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.977, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.977, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.978, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.978, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:13:57.978, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:07.979, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:07.980, 1, 14959 MiB, 81920 MiB, 71 %
2026/07/04 07:14:07.980, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:07.980, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:07.981, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:07.981, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:07.981, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:07.981, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.982, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.983, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.983, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.983, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.984, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.984, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.984, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:17.985, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.985, 0, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.986, 1, 14959 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.986, 2, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.986, 3, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.987, 4, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.987, 5, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.987, 6, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:27.988, 7, 0 MiB, 81920 MiB, 0 %
2026/07/04 07:14:37.988, 0, 0 MiB, 81920 MiB, 0 %
